# 2016 8 3 7 36 5.500000 72.790000 127.098000 10.8000 0.000000 0.000000 0.000000 0.000000 1
SI.626  164.300  1.00 S
# 2016 11 16 11 50 3.500000 72.727000 124.932000 10.7000 0.000000 0.000000 0.000000 0.000000 253
SI.620   96.800  1.00 P
SI.620  100.100  1.00 S
SI.624  102.400  1.00 P
SI.624  108.800  1.00 S
SI.621  103.500  1.00 P
SI.621  110.800  1.00 S
SI.628  106.200  1.00 P
SI.628  117.100  1.00 S
# 2016 11 16 12 6 3.200000 72.717000 124.925000 5.2000 0.000000 0.000000 0.000000 0.000000 254
SI.620   92.300  1.00 P
SI.620   95.600  1.00 S
SI.624   97.600  1.00 P
SI.624  104.700  1.00 S
SI.621   99.200  1.00 P
SI.621  106.400  1.00 S
SI.626  106.000  1.00 P
SI.626  117.600  1.00 S
# 2016 11 16 13 0 1.800000 72.712000 124.942000 5.2000 0.000000 0.000000 0.000000 0.000000 255
SI.620   77.400  1.00 P
SI.620   80.700  1.00 S
SI.624   82.800  1.00 P
SI.624   89.200  1.00 S
SI.621   83.900  1.00 P
SI.621   91.300  1.00 S
SI.626   90.800  1.00 P
SI.626  102.600  1.00 S
# 2016 11 16 14 23 5.500000 72.790000 124.874000 17.2000 0.000000 0.000000 0.000000 0.000000 256
SI.620  110.700  1.00 P
SI.620  114.400  1.00 S
SI.624  116.200  1.00 P
SI.624  123.600  1.00 S
SI.626  123.800  1.00 P
SI.626  137.700  1.00 S
# 2016 11 16 14 28 1.300000 72.679000 125.042000 18.6000 0.000000 0.000000 0.000000 0.000000 257
SI.624  138.100  1.00 P
SI.624  144.700  1.00 S
SI.621  139.600  1.00 P
SI.621  146.700  1.00 S
SI.626  146.000  1.00 P
SI.626  158.000  1.00 S
SI.630  151.500  1.00 P
SI.630  166.900  1.00 S
# 2016 11 16 15 22 3.200000 72.701000 124.991000 16.1000 0.000000 0.000000 0.000000 0.000000 258
SI.624   98.500  1.00 P
SI.624  105.100  1.00 S
SI.621   99.700  1.00 P
SI.621  107.400  1.00 S
SI.626  106.400  1.00 P
SI.626  118.300  1.00 S
SI.630  111.600  1.00 P
SI.630  128.300  1.00 S
# 2016 11 16 15 24 4.700000 72.687000 125.064000 8.7000 0.000000 0.000000 0.000000 0.000000 259
SI.624  107.700  1.00 P
SI.624  114.100  1.00 S
SI.621  110.000  1.00 P
SI.621  116.200  1.00 S
SI.626  115.700  1.00 P
SI.626  128.100  1.00 S
SI.630  121.100  1.00 P
SI.630  137.200  1.00 S
# 2016 11 16 17 38 4.400000 72.754000 124.897000 12.7000 0.000000 0.000000 0.000000 0.000000 260
SI.622  106.200  1.00 P
SI.622  111.700  1.00 S
SI.624  109.600  1.00 P
SI.624  116.400  1.00 S
SI.626  117.200  1.00 P
SI.626  130.200  1.00 S
SI.630  122.800  1.00 P
SI.630  139.700  1.00 S
# 2016 11 16 20 55 0.300000 72.695000 125.081000 18.4000 0.000000 0.000000 0.000000 0.000000 261
SI.624  135.100  1.00 P
SI.624  141.700  1.00 S
SI.621  137.200  1.00 P
SI.621  144.200  1.00 S
SI.626  142.900  1.00 P
SI.626  155.100  1.00 S
SI.630  147.900  1.00 P
SI.630  164.400  1.00 S
# 2016 11 16 21 15 3.800000 72.728000 124.873000 15.6000 0.000000 0.000000 0.000000 0.000000 262
SI.620   91.000  1.00 P
SI.620   94.300  1.00 S
SI.622   93.000  1.00 P
SI.622   98.500  1.00 S
SI.624   96.600  1.00 P
SI.624  103.300  1.00 S
SI.626  104.400  1.00 P
SI.626  116.200  1.00 S
# 2016 11 16 21 18 2.600000 72.720000 125.054000 17.6000 0.000000 0.000000 0.000000 0.000000 263
SI.624  152.200  1.00 P
SI.624  159.300  1.00 S
SI.621  154.800  1.00 P
SI.621  162.000  1.00 S
SI.626  160.100  1.00 P
SI.626  172.800  1.00 S
SI.630  165.400  1.00 P
SI.630  182.000  1.00 S
# 2016 11 16 22 14 5.100000 72.736000 124.879000 17.6000 0.000000 0.000000 0.000000 0.000000 264
SI.624  114.400  1.00 P
SI.624  121.600  1.00 S
SI.621  115.700  1.00 P
SI.621  123.200  1.00 S
SI.626  122.000  1.00 P
SI.626  135.400  1.00 S
SI.630  127.100  1.00 P
SI.630  144.300  1.00 S
# 2016 11 16 22 18 0.400000 72.738000 124.939000 16.7000 0.000000 0.000000 0.000000 0.000000 265
SI.624  133.100  1.00 P
SI.624  140.200  1.00 S
SI.621  134.300  1.00 P
SI.621  142.500  1.00 S
SI.626  141.300  1.00 P
SI.626  153.900  1.00 S
SI.630  146.400  1.00 P
SI.630  162.900  1.00 S
# 2016 11 16 22 20 1.200000 72.720000 124.963000 15.1000 0.000000 0.000000 0.000000 0.000000 266
SI.624  141.800  1.00 P
SI.624  148.600  1.00 S
SI.621  143.100  1.00 P
SI.621  150.700  1.00 S
SI.626  149.700  1.00 P
SI.626  162.400  1.00 S
SI.630  155.300  1.00 P
SI.630  171.600  1.00 S
# 2016 11 16 22 24 1.700000 72.757000 124.960000 9.6000 0.000000 0.000000 0.000000 0.000000 267
SI.624  142.100  1.00 P
SI.624  149.200  1.00 S
SI.621  143.600  1.00 P
SI.621  151.800  1.00 S
SI.628  146.400  1.00 P
SI.628  156.700  1.00 S
SI.630  156.000  1.00 P
SI.630  172.800  1.00 S
# 2016 11 16 22 25 1.200000 72.719000 124.935000 16.6000 0.000000 0.000000 0.000000 0.000000 268
SI.624  138.000  1.00 P
SI.624  144.900  1.00 S
SI.621  139.200  1.00 P
SI.621  146.800  1.00 S
SI.626  145.600  1.00 P
SI.626  158.500  1.00 S
SI.630  151.200  1.00 P
SI.630  167.700  1.00 S
# 2016 11 16 22 27 5.200000 72.719000 124.856000 16.7000 0.000000 0.000000 0.000000 0.000000 269
SI.624  119.200  1.00 P
SI.624  126.600  1.00 S
SI.621  120.300  1.00 P
SI.621  127.800  1.00 S
SI.626  126.800  1.00 P
SI.626  139.600  1.00 S
SI.630  132.600  1.00 P
SI.630  149.200  1.00 S
# 2016 11 16 22 40 2.500000 72.748000 124.882000 19.0000 0.000000 0.000000 0.000000 0.000000 270
SI.620   31.600  1.00 P
SI.620   35.000  1.00 S
SI.622   33.600  1.00 P
SI.622   39.200  1.00 S
SI.624   37.100  1.00 P
SI.624   44.100  1.00 S
SI.628   41.100  1.00 P
SI.628   51.700  1.00 S
# 2016 11 16 22 41 1.400000 72.761000 124.881000 21.5000 0.000000 0.000000 0.000000 0.000000 271
SI.620  139.900  1.00 P
SI.620  143.700  1.00 S
SI.622  142.100  1.00 P
SI.622  147.700  1.00 S
SI.624  145.200  1.00 P
SI.624  152.700  1.00 S
SI.628  149.300  1.00 P
SI.628  159.900  1.00 S
# 2016 11 16 22 41 3.200000 72.709000 124.911000 14.4000 0.000000 0.000000 0.000000 0.000000 272
SI.620   38.900  1.00 P
SI.620   42.300  1.00 S
SI.622   40.900  1.00 P
SI.622   45.500  1.00 S
SI.624   44.200  1.00 P
SI.624   50.700  1.00 S
SI.628   48.800  1.00 P
SI.628   59.200  1.00 S
# 2016 11 16 22 44 0.300000 72.749000 124.961000 5.5000 0.000000 0.000000 0.000000 0.000000 273
SI.620   66.800  1.00 P
SI.620   70.200  1.00 S
SI.622   69.100  1.00 P
SI.622   74.000  1.00 S
SI.624   72.400  1.00 P
SI.624   78.600  1.00 S
SI.628   76.800  1.00 P
SI.628   86.600  1.00 S
# 2016 11 16 22 50 4.000000 72.711000 124.957000 16.1000 0.000000 0.000000 0.000000 0.000000 274
SI.624  128.500  1.00 P
SI.624  135.700  1.00 S
SI.621  130.300  1.00 P
SI.621  137.400  1.00 S
SI.626  136.500  1.00 P
SI.626  149.100  1.00 S
SI.630  142.000  1.00 P
SI.630  158.600  1.00 S
# 2016 11 16 22 51 7.000000 72.684000 124.982000 16.7000 0.000000 0.000000 0.000000 0.000000 275
SI.624  128.100  1.00 P
SI.624  135.400  1.00 S
SI.621  129.800  1.00 P
SI.621  137.000  1.00 S
SI.626  136.400  1.00 P
SI.626  147.400  1.00 S
SI.630  141.200  1.00 P
SI.630  158.400  1.00 S
# 2016 11 16 22 55 3.800000 72.736000 124.923000 5.2000 0.000000 0.000000 0.000000 0.000000 276
SI.624  101.900  1.00 P
SI.624  108.800  1.00 S
SI.621  103.300  1.00 P
SI.621  110.600  1.00 S
SI.626  110.200  1.00 P
SI.626  123.300  1.00 S
SI.630  115.400  1.00 P
SI.630  132.100  1.00 S
# 2016 11 16 22 57 54.000000 72.669000 125.066000 17.6000 0.000000 0.000000 0.000000 0.000000 277
SI.624   67.800  1.00 P
SI.624   74.400  1.00 S
SI.621   70.000  1.00 P
SI.621   76.200  1.00 S
SI.626   75.700  1.00 P
SI.626   87.600  1.00 S
SI.630   80.800  1.00 P
SI.630   97.300  1.00 S
# 2016 11 16 23 0 0.200000 72.710000 124.992000 9.4000 0.000000 0.000000 0.000000 0.000000 278
SI.624  134.300  1.00 P
SI.624  141.000  1.00 S
SI.621  135.900  1.00 P
SI.621  143.300  1.00 S
SI.626  142.300  1.00 P
SI.626  154.500  1.00 S
SI.630  147.700  1.00 P
SI.630  164.400  1.00 S
# 2016 11 16 23 13 2.500000 72.726000 124.889000 15.0000 0.000000 0.000000 0.000000 0.000000 279
SI.624  147.900  1.00 P
SI.624  155.500  1.00 S
SI.621  149.500  1.00 P
SI.621  156.800  1.00 S
SI.626  156.100  1.00 P
SI.626  168.600  1.00 S
SI.630  161.400  1.00 P
SI.630  178.500  1.00 S
# 2016 11 16 23 15 1.500000 72.723000 124.862000 17.6000 0.000000 0.000000 0.000000 0.000000 280
SI.624   79.200  1.00 P
SI.624   86.800  1.00 S
SI.621   80.500  1.00 P
SI.621   88.200  1.00 S
SI.626   87.100  1.00 P
SI.626   99.300  1.00 S
SI.630   92.000  1.00 P
SI.630  109.600  1.00 S
# 2016 11 16 23 21 5.500000 72.796000 124.799000 8.7000 0.000000 0.000000 0.000000 0.000000 281
SI.620  113.700  1.00 P
SI.620  117.300  1.00 S
SI.624  119.100  1.00 P
SI.624  126.500  1.00 S
SI.621  121.500  1.00 P
SI.621  130.100  1.00 S
SI.628  125.900  1.00 P
SI.628  138.300  1.00 S
# 2016 11 16 23 30 17.000000 72.716000 124.889000 17.3000 0.000000 0.000000 0.000000 0.000000 282
SI.624  129.000  1.00 P
SI.624  136.400  1.00 S
SI.621  130.300  1.00 P
SI.621  137.700  1.00 S
SI.626  137.100  1.00 P
SI.626  149.500  1.00 S
SI.630  142.000  1.00 P
SI.630  159.000  1.00 S
# 2016 11 17 2 0 0.700000 72.707000 124.894000 15.6000 0.000000 0.000000 0.000000 0.000000 283
SI.624   70.900  1.00 P
SI.624   78.300  1.00 S
SI.626   78.700  1.00 P
SI.626   90.600  1.00 S
SI.630   84.100  1.00 P
SI.630  100.700  1.00 S
SI.631   88.700  1.00 P
SI.631  109.500  1.00 S
# 2016 11 17 2 19 20.000000 72.681000 125.061000 17.7000 0.000000 0.000000 0.000000 0.000000 284
SI.624  128.300  1.00 P
SI.624  134.600  1.00 S
SI.621  129.600  1.00 P
SI.621  136.800  1.00 S
SI.628  132.600  1.00 P
SI.628  142.500  1.00 S
SI.626  136.100  1.00 P
SI.626  147.800  1.00 S
# 2016 11 17 2 44 0.300000 72.701000 124.875000 17.4000 0.000000 0.000000 0.000000 0.000000 285
SI.624  138.000  1.00 P
SI.624  145.400  1.00 S
SI.621  139.100  1.00 P
SI.621  146.600  1.00 S
SI.626  145.200  1.00 P
SI.626  157.600  1.00 S
SI.630  151.100  1.00 P
SI.630  168.100  1.00 S
# 2016 11 17 3 34 1.700000 72.710000 124.984000 5.2000 0.000000 0.000000 0.000000 0.000000 286
SI.624  142.300  1.00 P
SI.624  149.000  1.00 S
SI.621  143.700  1.00 P
SI.621  151.300  1.00 S
SI.626  150.700  1.00 P
SI.626  162.600  1.00 S
SI.630  156.000  1.00 P
SI.630  172.300  1.00 S
# 2016 11 17 3 36 0.200000 72.765000 124.908000 15.6000 0.000000 0.000000 0.000000 0.000000 287
SI.624   70.700  1.00 P
SI.624   77.900  1.00 S
SI.621   71.800  1.00 P
SI.621   80.200  1.00 S
SI.628   75.000  1.00 P
SI.628   85.800  1.00 S
SI.626   78.500  1.00 P
SI.626   91.700  1.00 S
SI.630   83.500  1.00 P
SI.630  100.800  1.00 S
# 2016 11 17 3 46 0.300000 72.745000 124.839000 17.5000 0.000000 0.000000 0.000000 0.000000 288
SI.624  131.700  1.00 P
SI.624  139.000  1.00 S
SI.621  132.900  1.00 P
SI.621  140.300  1.00 S
SI.626  139.500  1.00 P
SI.626  153.100  1.00 S
SI.630  144.300  1.00 P
SI.630  161.700  1.00 S
# 2016 11 17 3 48 0.500000 72.664000 125.060000 17.9000 0.000000 0.000000 0.000000 0.000000 289
SI.624  189.500  1.00 P
SI.624  196.800  1.00 S
SI.621  191.900  1.00 P
SI.621  198.500  1.00 S
SI.626  197.700  1.00 P
SI.626  208.600  1.00 S
SI.630  202.500  1.00 P
SI.630  219.600  1.00 S
# 2016 11 17 3 57 4.200000 72.860000 124.926000 5.2000 0.000000 0.000000 0.000000 0.000000 290
SI.620   49.300  1.00 P
SI.620   52.500  1.00 S
SI.624   54.500  1.00 P
SI.624   61.600  1.00 S
SI.621   57.000  1.00 P
SI.621   66.800  1.00 S
# 2016 11 17 4 32 1.400000 72.675000 124.816000 18.2000 0.000000 0.000000 0.000000 0.000000 291
SI.620  139.800  1.00 P
SI.620  143.100  1.00 S
SI.622  141.900  1.00 P
SI.622  146.400  1.00 S
SI.624  145.600  1.00 P
SI.624  152.300  1.00 S
# 2016 11 17 4 57 4.300000 72.747000 124.894000 14.4000 0.000000 0.000000 0.000000 0.000000 292
SI.624  109.300  1.00 P
SI.624  116.500  1.00 S
SI.621  110.800  1.00 P
SI.621  118.400  1.00 S
SI.626  117.300  1.00 P
SI.626  130.300  1.00 S
SI.630  122.300  1.00 P
SI.630  139.900  1.00 S
# 2016 11 17 5 0 5.100000 72.665000 124.892000 14.4000 0.000000 0.000000 0.000000 0.000000 293
SI.620   54.500  1.00 P
SI.620   57.900  1.00 S
SI.624   59.800  1.00 P
SI.624   66.400  1.00 S
SI.628   64.800  1.00 P
SI.628   74.500  1.00 S
SI.630   73.200  1.00 P
SI.630   89.400  1.00 S
# 2016 11 17 5 4 5.200000 72.781000 124.944000 5.5000 0.000000 0.000000 0.000000 0.000000 294
SI.620  114.200  1.00 P
SI.620  117.500  1.00 S
SI.624  119.500  1.00 P
SI.624  126.700  1.00 S
SI.628  124.100  1.00 P
SI.628  134.300  1.00 S
# 2016 11 17 5 5 2.500000 72.661000 124.956000 18.3000 0.000000 0.000000 0.000000 0.000000 295
SI.624  150.300  1.00 P
SI.624  157.300  1.00 S
SI.621  151.100  1.00 P
SI.621  158.700  1.00 S
SI.626  158.100  1.00 P
SI.626  169.000  1.00 S
SI.630  163.500  1.00 P
SI.630  179.800  1.00 S
# 2016 11 17 5 17 4.800000 72.729000 124.865000 18.2000 0.000000 0.000000 0.000000 0.000000 296
SI.624  107.200  1.00 P
SI.624  114.900  1.00 S
SI.621  108.400  1.00 P
SI.621  116.500  1.00 S
SI.626  115.100  1.00 P
SI.626  127.400  1.00 S
SI.630  120.300  1.00 P
SI.630  137.300  1.00 S
# 2016 11 17 5 38 2.100000 72.703000 124.895000 14.0000 0.000000 0.000000 0.000000 0.000000 297
SI.620   87.800  1.00 P
SI.620   90.900  1.00 S
SI.622   89.700  1.00 P
SI.622   94.300  1.00 S
SI.624   93.200  1.00 P
SI.624  100.000  1.00 S
SI.628   98.000  1.00 P
SI.628  107.600  1.00 S
# 2016 11 17 5 47 3.400000 72.710000 124.910000 5.9000 0.000000 0.000000 0.000000 0.000000 298
SI.620   98.500  1.00 P
SI.620  101.300  1.00 S
SI.622  100.600  1.00 P
SI.622  105.000  1.00 S
SI.624  104.100  1.00 P
SI.624  110.500  1.00 S
# 2016 11 17 6 0 4.000000 72.709000 124.939000 17.2000 0.000000 0.000000 0.000000 0.000000 299
SI.624    8.800  1.00 P
SI.624   15.900  1.00 S
SI.621   10.300  1.00 P
SI.621   17.600  1.00 S
SI.626   16.500  1.00 P
SI.626   29.000  1.00 S
SI.630   21.700  1.00 P
SI.630   38.700  1.00 S
# 2016 11 17 9 48 4.600000 72.739000 124.922000 15.9000 0.000000 0.000000 0.000000 0.000000 300
SI.624  113.100  1.00 P
SI.624  120.400  1.00 S
SI.621  114.400  1.00 P
SI.621  122.600  1.00 S
SI.626  121.000  1.00 P
SI.626  133.800  1.00 S
SI.630  126.700  1.00 P
SI.630  143.100  1.00 S
# 2016 11 17 13 14 0.300000 70.013000 129.645000 15.6000 0.000000 0.000000 0.000000 0.000000 301
SI.631   96.500  1.00 P
SI.631  118.300  1.00 S
SI.630  105.500  1.00 P
SI.630  131.200  1.00 S
SI.626  106.900  1.00 P
SI.626  135.700  1.00 S
SI.624  116.200  1.00 P
SI.624  149.600  1.00 S
# 2016 11 17 13 42 0.300000 72.690000 125.049000 17.0000 0.000000 0.000000 0.000000 0.000000 302
SI.624  129.200  1.00 P
SI.624  135.500  1.00 S
SI.621  130.500  1.00 P
SI.621  138.200  1.00 S
SI.626  136.800  1.00 P
SI.626  149.000  1.00 S
SI.630  142.800  1.00 P
SI.630  158.200  1.00 S
# 2016 11 17 15 0 4.200000 72.703000 124.976000 8.4000 0.000000 0.000000 0.000000 0.000000 303
SI.624  104.700  1.00 P
SI.624  110.900  1.00 S
SI.621  105.800  1.00 P
SI.621  113.100  1.00 S
SI.628  109.000  1.00 P
SI.628  119.300  1.00 S
SI.630  117.800  1.00 P
SI.630  134.800  1.00 S
# 2016 11 17 15 33 2.100000 72.709000 124.955000 15.2000 0.000000 0.000000 0.000000 0.000000 304
SI.624  147.600  1.00 P
SI.624  154.500  1.00 S
SI.621  149.100  1.00 P
SI.621  156.200  1.00 S
SI.626  155.800  1.00 P
SI.626  168.200  1.00 S
SI.630  161.000  1.00 P
SI.630  177.600  1.00 S
# 2016 11 17 15 36 4.500000 72.710000 124.940000 16.8000 0.000000 0.000000 0.000000 0.000000 305
SI.624  113.000  1.00 P
SI.624  119.600  1.00 S
SI.621  113.900  1.00 P
SI.621  121.500  1.00 S
SI.626  120.900  1.00 P
SI.626  133.500  1.00 S
SI.630  126.400  1.00 P
SI.630  142.300  1.00 S
# 2016 11 17 18 18 2.200000 72.741000 124.841000 19.4000 0.000000 0.000000 0.000000 0.000000 306
SI.620   84.400  1.00 P
SI.620   87.800  1.00 S
SI.622   86.700  1.00 P
SI.622   92.100  1.00 S
SI.624   89.800  1.00 P
SI.624   97.100  1.00 S
# 2016 11 17 20 40 4.500000 70.899000 131.792000 13.5000 0.000000 0.000000 0.000000 0.000000 307
SI.632  121.200  1.00 P
SI.632  136.700  1.00 S
SI.631  128.600  1.00 P
SI.631  149.400  1.00 S
SI.627  134.400  1.00 P
SI.627  160.300  1.00 S
SI.622  143.400  1.00 P
SI.622  175.700  1.00 S
# 2016 11 17 20 52 4.600000 72.377000 128.126000 12.6000 0.000000 0.000000 0.000000 0.000000 308
SI.630  102.100  1.00 P
SI.630  106.600  1.00 S
SI.624  106.800  1.00 P
SI.624  114.700  1.00 S
SI.626  110.900  1.00 P
SI.626  122.400  1.00 S
SI.621  114.100  1.00 P
SI.621  128.500  1.00 S
# 2016 11 17 20 55 4.300000 72.720000 124.799000 22.9000 0.000000 0.000000 0.000000 0.000000 309
SI.620  103.500  1.00 P
SI.620  107.300  1.00 S
SI.622  105.900  1.00 P
SI.622  111.200  1.00 S
SI.624  109.100  1.00 P
SI.624  116.400  1.00 S
# 2016 11 17 22 37 3.700000 72.720000 124.942000 15.0000 0.000000 0.000000 0.000000 0.000000 310
SI.624  103.700  1.00 P
SI.624  110.900  1.00 S
SI.621  105.500  1.00 P
SI.621  112.600  1.00 S
SI.626  111.600  1.00 P
SI.626  124.500  1.00 S
SI.630  117.300  1.00 P
SI.630  133.900  1.00 S
# 2016 11 17 22 42 4.500000 71.582000 129.048000 0.9000 0.000000 0.000000 0.000000 0.000000 311
SI.632   87.600  1.00 P
SI.632   98.100  1.00 S
SI.628  125.900  1.00 P
SI.628  127.800  1.00 S
SI.624  128.800  1.00 P
SI.624  132.100  1.00 S
# 2016 11 17 22 55 0.200000 72.239000 129.221000 15.6000 0.000000 0.000000 0.000000 0.000000 312
SI.628   75.200  1.00 P
SI.628   86.600  1.00 S
SI.632   78.500  1.00 P
SI.632   84.900  1.00 S
SI.624   79.900  1.00 P
SI.624   94.200  1.00 S
# 2016 11 17 23 9 1.300000 72.714000 124.907000 5.1000 0.000000 0.000000 0.000000 0.000000 313
SI.620  132.200  1.00 P
SI.620  135.400  1.00 S
SI.624  137.800  1.00 P
SI.624  144.900  1.00 S
SI.628  142.800  1.00 P
SI.628  152.600  1.00 S
SI.630  152.400  1.00 P
SI.630  167.500  1.00 S
# 2016 11 18 3 19 5.200000 72.737000 124.917000 15.6000 0.000000 0.000000 0.000000 0.000000 314
SI.624  117.100  1.00 P
SI.624  124.200  1.00 S
SI.621  118.400  1.00 P
SI.621  126.300  1.00 S
SI.626  124.900  1.00 P
SI.626  138.100  1.00 S
SI.630  130.700  1.00 P
SI.630  147.000  1.00 S
# 2016 11 18 7 56 5.100000 72.058000 127.811000 9.9000 0.000000 0.000000 0.000000 0.000000 315
SI.630  109.400  1.00 P
SI.630  112.100  1.00 S
SI.629  110.200  1.00 P
SI.629  113.200  1.00 S
SI.627  111.200  1.00 P
SI.627  115.200  1.00 S
# 2016 11 18 10 48 4.800000 72.737000 124.923000 13.5000 0.000000 0.000000 0.000000 0.000000 316
SI.620  105.000  1.00 P
SI.620  108.400  1.00 S
SI.622  107.100  1.00 P
SI.622  112.100  1.00 S
SI.624  110.400  1.00 P
SI.624  117.100  1.00 S
SI.628  115.000  1.00 P
SI.628  125.200  1.00 S
# 2016 11 18 11 17 0.000000 72.735000 124.962000 16.0000 0.000000 0.000000 0.000000 0.000000 317
SI.624  128.500  1.00 P
SI.624  136.100  1.00 S
SI.621  130.600  1.00 P
SI.621  138.000  1.00 S
SI.626  137.100  1.00 P
SI.626  149.900  1.00 S
SI.630  142.700  1.00 P
SI.630  158.500  1.00 S
# 2016 11 19 7 23 1.300000 72.700000 124.954000 15.6000 0.000000 0.000000 0.000000 0.000000 318
SI.624  145.700  1.00 P
SI.624  152.300  1.00 S
SI.621  146.700  1.00 P
SI.621  154.100  1.00 S
SI.626  153.700  1.00 P
SI.626  165.900  1.00 S
SI.630  158.900  1.00 P
SI.630  175.500  1.00 S
# 2016 11 19 11 29 0.400000 72.761000 124.890000 10.2000 0.000000 0.000000 0.000000 0.000000 319
SI.624  137.400  1.00 P
SI.624  144.600  1.00 S
SI.621  138.700  1.00 P
SI.621  147.000  1.00 S
SI.626  145.400  1.00 P
SI.626  158.400  1.00 S
SI.630  150.700  1.00 P
SI.630  168.100  1.00 S
# 2016 11 19 11 31 2.800000 72.711000 125.017000 15.6000 0.000000 0.000000 0.000000 0.000000 320
SI.624  151.300  1.00 P
SI.624  158.300  1.00 S
SI.621  153.100  1.00 P
SI.621  160.800  1.00 S
SI.626  159.200  1.00 P
SI.626  171.200  1.00 S
SI.630  164.800  1.00 P
SI.630  181.400  1.00 S
# 2016 11 20 1 56 1.600000 72.745000 124.926000 13.2000 0.000000 0.000000 0.000000 0.000000 321
SI.620  135.200  1.00 P
SI.620  138.500  1.00 S
SI.622  137.400  1.00 P
SI.622  142.200  1.00 S
SI.624  140.200  1.00 P
SI.624  147.200  1.00 S
# 2016 11 20 2 3 0.300000 72.737000 124.913000 13.3000 0.000000 0.000000 0.000000 0.000000 322
SI.620  131.000  1.00 P
SI.620  134.300  1.00 S
SI.622  133.300  1.00 P
SI.622  138.100  1.00 S
SI.624  136.500  1.00 P
SI.624  143.300  1.00 S
SI.628  140.900  1.00 P
SI.628  151.100  1.00 S
# 2016 11 20 14 41 2.100000 72.722000 124.953000 5.1000 0.000000 0.000000 0.000000 0.000000 323
SI.624  146.500  1.00 P
SI.624  153.300  1.00 S
SI.621  148.200  1.00 P
SI.621  155.300  1.00 S
SI.628  151.700  1.00 P
SI.628  161.600  1.00 S
SI.626  154.800  1.00 P
SI.626  167.200  1.00 S
# 2016 11 21 1 4 4.800000 72.724000 124.890000 15.3000 0.000000 0.000000 0.000000 0.000000 324
SI.620  101.000  1.00 P
SI.620  104.400  1.00 S
SI.622  103.000  1.00 P
SI.622  108.100  1.00 S
SI.624  106.800  1.00 P
SI.624  113.200  1.00 S
SI.628  111.000  1.00 P
SI.628  121.400  1.00 S
# 2016 11 21 21 5 3.800000 71.905000 126.776000 58.5000 0.000000 0.000000 0.000000 0.000000 325
SI.626  102.200  1.00 P
SI.626  108.800  1.00 S
SI.630  103.900  1.00 P
SI.630  111.700  1.00 S
SI.624  106.000  1.00 P
SI.624  115.500  1.00 S
SI.621  104.900  1.00 P
SI.621  113.600  1.00 S
# 2016 11 21 22 0 5.900000 72.460000 129.746000 14.0000 0.000000 0.000000 0.000000 0.000000 326
SI.630    8.200  1.00 S
SI.632    5.700  1.00 P
SI.632   18.500  1.00 S
SI.624    8.200  1.00 P
SI.624   22.800  1.00 S
SI.626   12.300  1.00 P
SI.626   29.800  1.00 S
# 2016 11 22 7 16 5.200000 71.084000 129.178000 2.7000 0.000000 0.000000 0.000000 0.000000 327
SI.632  121.300  1.00 P
SI.632  128.400  1.00 S
SI.627  135.400  1.00 P
SI.627  152.900  1.00 S
SI.626  135.500  1.00 P
SI.626  153.000  1.00 S
SI.624  142.300  1.00 P
SI.624  165.400  1.00 S
# 2016 11 22 16 16 2.700000 71.926000 129.743000 18.5000 0.000000 0.000000 0.000000 0.000000 328
SI.632   90.900  1.00 P
SI.632   97.400  1.00 S
SI.630   91.600  1.00 P
SI.630   98.800  1.00 S
SI.627   99.800  1.00 P
SI.627  111.900  1.00 S
SI.624  105.400  1.00 P
SI.624  120.500  1.00 S
# 2016 11 23 3 24 26.000000 72.946000 121.961000 9.3000 0.000000 0.000000 0.000000 0.000000 329
SI.621   81.100  1.00 P
SI.621   97.300  1.00 S
SI.624   85.300  1.00 P
SI.624  103.900  1.00 S
SI.626   89.000  1.00 P
SI.626  111.500  1.00 S
SI.628   88.800  1.00 P
SI.628  111.100  1.00 S
# 2016 11 23 10 6 2.900000 72.063000 125.883000 5.1000 0.000000 0.000000 0.000000 0.000000 330
SI.626   88.200  1.00 P
SI.626   89.600  1.00 S
SI.621   91.000  1.00 P
SI.621   94.300  1.00 S
SI.624   92.900  1.00 P
SI.624   97.400  1.00 S
# 2016 11 23 15 42 5.400000 72.698000 124.971000 5.1000 0.000000 0.000000 0.000000 0.000000 331
SI.624  117.400  1.00 P
SI.624  124.000  1.00 S
SI.621  118.600  1.00 P
SI.621  125.700  1.00 S
SI.628  122.100  1.00 P
SI.628  132.100  1.00 S
SI.626  125.300  1.00 P
SI.626  137.500  1.00 S
# 2016 11 24 11 14 4.500000 72.741000 124.932000 5.4000 0.000000 0.000000 0.000000 0.000000 332
SI.620   99.600  1.00 P
SI.620  102.800  1.00 S
SI.622  102.000  1.00 P
SI.622  106.700  1.00 S
SI.624  105.200  1.00 P
SI.624  111.900  1.00 S
SI.628  109.900  1.00 P
SI.628  119.900  1.00 S
# 2016 11 24 19 56 48.000000 72.669000 125.055000 24.2000 0.000000 0.000000 0.000000 0.000000 333
SI.620   65.500  1.00 P
SI.620   69.800  1.00 S
SI.622   66.000  1.00 P
SI.622   70.400  1.00 S
SI.624   68.500  1.00 P
SI.624   75.100  1.00 S
# 2016 11 24 20 31 0.900000 72.286000 125.804000 12.8000 0.000000 0.000000 0.000000 0.000000 334
SI.623  125.300  1.00 P
SI.623  126.900  1.00 S
SI.622  127.500  1.00 P
SI.622  131.000  1.00 S
SI.624  127.600  1.00 P
